Reviews,Rating,Price,Last Updated,Category_FAMILY,Category_GAME,Category_TOOLS,Size_Varies with device,Size_0.1-10MB,Size_10.1-20MB,Size_30.1-40MB,Size_20.1-30MB,Type_Free,Content Rating_Everyone,Content Rating_Teen,Genres_Entertainment,Genres_Education
-0.1510472930695635,1.651738236649826,0.0,2018-07-24,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1214673257264148,0.1951929945982137,0.0,2018-07-17,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1214214884620628,-0.6371185722884214,0.0,2018-01-15,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.1464635666343644,-1.4694301391750564,0.0,2018-07-07,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1431389759608344,0.4032708863198737,0.0,2018-08-06,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510063173332488,-0.2209627888451042,0.0,2018-03-13,1,0,0,0,0,0,1,0,1,1,0,0,0
-0.1509903437411262,0.6113487780415318,0.0,2018-01-07,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1494481975972838,-0.4290406805667623,0.0,2018-03-12,1,0,0,0,0,1,0,0,1,1,0,0,0
-0.1507493508512755,-0.0128848971234443,0.0,2018-07-17,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1507604629153609,-0.8451964640100803,0.0,2017-10-01,0,0,0,1,0,0,0,0,1,1,0,0,1
-0.1498003111279877,-0.0128848971234443,0.0,2018-03-07,1,0,0,0,0,1,0,0,1,1,0,0,0
-0.1509736756449982,-1.4694301391750564,33.99,2017-10-02,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1318602309142234,0.4032708863198737,0.0,2018-06-19,0,0,0,0,0,1,0,0,1,1,0,0,1
-0.1510038865692302,1.0275045614848497,0.0,2018-05-04,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510469458175608,0.1951929945982137,0.0,2015-07-16,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510476403215661,0.1951929945982137,0.0,2017-08-19,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510476403215661,1.651738236649826,0.0,2017-11-29,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.0048642702550037,0.6113487780415318,0.0,2018-08-02,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510465985655582,1.651738236649826,0.0,2018-03-23,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1213593303535855,0.8194266697631899,0.0,2018-02-14,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1510459040615528,0.1951929945982137,0.0,2018-05-15,0,1,0,0,0,0,0,1,1,1,0,0,0
-0.1509993722931955,-0.2209627888451042,0.0,2017-05-31,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1497711419597637,-0.4290406805667623,0.0,2018-06-21,0,0,0,0,0,0,0,0,1,0,0,0,0
-0.1510167348933288,-2.7178974895050096,0.0,2018-07-09,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.046381719693822,-0.0128848971234443,0.0,2018-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.0436860023971212,0.1951929945982137,0.0,2018-08-02,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1509608273208995,-0.0128848971234443,0.0,2018-03-22,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510445150535422,0.1951929945982137,0.0,2015-10-27,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510174293973341,0.1951929945982137,0.0,2018-01-24,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1178784762788555,0.1951929945982137,0.0,2018-08-03,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.1510427787935288,0.1951929945982137,0.0,2017-02-20,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1508851263843182,-0.8451964640100803,0.0,2017-05-19,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.0072860057216006,0.8194266697631899,0.0,2018-08-03,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.1508969329524088,-0.2209627888451042,0.0,2018-06-21,1,0,0,0,0,1,0,0,1,1,0,0,1
-0.1396247856938484,-0.4290406805667623,0.0,2018-03-14,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1421177078209919,0.4032708863198737,0.0,2018-07-31,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.1510465985655582,-0.0128848971234443,0.0,2015-06-24,1,0,0,0,1,0,0,0,1,0,1,1,0
-0.1510472930695635,0.1951929945982137,0.0,2017-11-24,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1496037664944784,0.8194266697631899,0.0,2018-07-20,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1508326913319155,-1.6775080308967154,0.0,2018-03-13,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1510375700134888,1.0275045614848497,7.49,2018-05-16,1,0,0,1,0,0,0,0,0,1,0,0,0
-0.0655541972650501,0.1951929945982137,0.0,2018-07-23,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1509365196807128,-0.2209627888451042,0.0,2015-02-14,1,0,0,0,1,0,0,0,1,1,0,0,1
-0.1345545592029135,-0.2209627888451042,0.0,2018-06-08,0,0,0,0,0,0,1,0,1,1,0,0,0
0.6612084773598614,0.1951929945982137,0.0,2018-06-18,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.0605364058265178,0.8194266697631899,0.0,2018-02-14,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.013137896470538,0.4032708863198737,0.0,2018-08-02,1,0,0,1,0,0,0,0,1,0,1,1,0
-0.0815232751116789,-0.2209627888451042,0.0,2018-08-06,1,0,0,0,0,1,0,0,1,1,0,0,1
-0.1510445150535422,0.1951929945982137,0.0,2015-03-14,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1500329699697744,0.6113487780415318,24.99,2018-05-25,0,0,0,0,0,0,0,1,0,1,0,0,0
-0.1487161903756626,0.4032708863198737,0.0,2018-07-20,1,0,0,0,1,0,0,0,1,0,0,1,0
-0.1510479875735688,0.1951929945982137,0.0,2017-09-20,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510018030572142,-0.0128848971234443,0.0,2018-01-12,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0129407289297232,0.6113487780415318,0.0,2018-07-31,1,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510472930695635,0.1951929945982137,0.0,2017-06-18,1,0,0,0,0,0,0,0,1,1,0,0,1
-0.1510087480972675,1.0275045614848497,0.0,2016-09-30,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1507083751149609,0.1951929945982137,0.0,2018-05-12,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1490169106099719,0.6113487780415318,0.0,2017-09-13,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.1510476403215661,1.651738236649826,19.99,2014-05-26,1,0,0,0,0,0,1,0,0,1,0,0,1
-0.1476108872511748,-0.2209627888451042,0.0,2018-02-15,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1510354865014728,-0.4290406805667623,399.99,2018-06-25,0,0,0,0,0,0,0,0,0,1,0,0,0
1.7309453572305191,0.8194266697631899,0.0,2018-06-13,0,1,0,0,0,0,0,0,1,1,0,0,0
-0.1509802734330488,1.4436603449281675,0.0,2018-08-01,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.0914650999480235,-0.0128848971234443,0.0,2018-07-26,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1510472930695635,0.1951929945982137,9.99,2018-06-25,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.1462725780328978,-0.0128848971234443,9.99,2017-10-24,1,0,0,0,0,0,0,1,0,0,0,0,0
-0.1510049283252381,0.8194266697631899,0.0,2018-04-17,1,0,0,0,0,0,0,1,1,1,0,0,1
-0.1510476403215661,0.1951929945982137,0.0,2016-06-13,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.1509740228970008,-0.6371185722884214,0.0,2018-06-09,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.149982271177385,-2.093663814340033,0.0,2018-05-24,1,0,0,0,0,1,0,0,1,0,1,1,0
-0.1374624474732436,0.6113487780415318,0.0,2018-08-03,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510386117694968,-0.6371185722884214,0.0,2017-04-26,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1509761064090168,0.6113487780415318,0.0,2017-11-13,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1430042421837998,-0.0128848971234443,0.0,2018-07-24,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.1006658890106777,-0.0128848971234443,0.0,2018-07-23,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510344447454648,-0.8451964640100803,0.0,2014-10-17,0,0,1,0,1,0,0,0,1,0,1,0,0
-0.0822993833376387,0.6113487780415318,0.0,2018-08-07,0,1,0,1,0,0,0,0,1,0,1,0,0
0.2542447565747304,0.1951929945982137,0.0,2017-09-20,0,1,0,0,0,1,0,0,1,1,0,0,0
-0.1507833815475369,-0.8451964640100803,0.0,2017-02-01,1,0,0,0,1,0,0,0,1,1,0,0,1
-0.150256253007489,0.4032708863198737,0.0,2018-05-14,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1491509498830012,-0.0128848971234443,0.0,2017-08-25,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1510417370375208,1.651738236649826,0.0,2018-02-06,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1510316667294435,0.4032708863198737,3.08,2016-05-27,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.1501295060265157,-0.2209627888451042,0.99,2015-12-20,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.1451565100963273,-0.0128848971234443,0.0,2018-07-12,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1510476403215661,1.651738236649826,0.0,2017-04-03,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-06-08,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1510469458175608,-1.0532743557317383,0.0,2018-03-05,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510302777214328,0.4032708863198737,0.0,2018-05-21,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1507382387871902,1.2355824532065078,0.0,2018-07-17,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1508132452197662,-0.0128848971234443,0.0,2018-07-31,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1494676437094331,0.1951929945982137,0.0,2017-12-26,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.122267047088556,-0.0128848971234443,0.0,2018-07-30,0,0,0,1,0,0,0,0,1,1,0,0,0
0.0130577528546219,0.1951929945982137,0.0,2018-08-02,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1296444158852078,0.6113487780415318,0.0,2018-07-31,0,0,0,0,0,1,0,0,1,0,0,0,0
-0.1502777826316543,-1.6775080308967154,0.0,2017-10-18,0,1,0,0,0,1,0,0,1,1,0,0,0
-0.1510202074133555,-2.9259753812266687,0.0,2017-11-06,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-05-20,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1429768092755891,-0.6371185722884214,0.0,2018-06-25,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510347919974675,1.2355824532065078,0.0,2018-06-15,1,0,0,0,1,0,0,0,1,1,0,1,0
-0.1510462513135555,0.8194266697631899,0.0,2018-08-03,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.107177211312679,0.8194266697631899,0.0,2017-03-15,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1503698044123609,0.6113487780415318,0.0,2018-08-01,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.1422955008463572,-0.6371185722884214,0.0,2018-07-27,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510472930695635,1.651738236649826,0.0,2017-06-03,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-05-06,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1509677723609528,0.1951929945982137,0.0,2017-09-15,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-07-09,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1497065530872678,-0.2209627888451042,2.99,2018-05-24,1,0,0,0,0,0,0,0,0,1,0,0,0
-0.149918724060897,0.6113487780415318,0.0,2017-06-25,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1497385002715131,0.8194266697631899,2.99,2018-08-03,0,0,0,0,0,0,0,0,0,0,0,1,0
-0.1510452095575475,0.1951929945982137,0.0,2018-06-12,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1509035307404595,1.0275045614848497,2.99,2017-01-12,0,1,0,0,0,1,0,0,0,0,1,0,0
-0.0985851550106994,0.1951929945982137,0.0,2018-07-27,0,0,0,1,0,0,0,0,1,1,0,0,0
0.0747054008880228,-0.2209627888451042,0.0,2018-07-03,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.1510441678015395,-0.4290406805667623,0.0,2015-11-27,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-06-25,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1412724964465015,0.1951929945982137,0.0,2015-06-04,1,0,0,0,0,1,0,0,1,0,0,0,0
0.3019307905889181,1.2355824532065078,0.0,2018-07-27,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510018030572142,-0.2209627888451042,0.0,2018-07-23,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1508337330879235,-1.6775080308967154,0.0,2018-04-17,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1407005723981096,-0.2209627888451042,0.0,2017-03-06,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-02-06,1,0,0,0,1,0,0,0,1,1,0,0,0
-0.1330273448951858,-0.2209627888451042,0.0,2018-06-16,1,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510469458175608,0.1951929945982137,0.0,2018-07-09,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1362738038681158,-0.0128848971234443,0.0,2018-04-25,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510465985655582,1.651738236649826,0.0,2018-08-02,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1430004224117704,0.1951929945982137,0.0,2018-07-13,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1431368924488184,-0.2209627888451042,0.0,2015-03-25,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.0853086691927474,-0.0128848971234443,0.0,2018-08-06,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1397602139748884,0.8194266697631899,0.0,2018-06-27,0,1,0,0,0,0,0,0,1,1,0,0,0
0.0320395890763861,0.1951929945982137,0.0,2018-02-01,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510115261132888,-4.798676406721598,0.0,2017-01-09,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-07-03,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510455568095501,0.1951929945982137,2.99,2018-04-28,0,0,0,0,1,0,0,0,0,0,1,0,0
-0.1506969157988729,-2.093663814340033,0.0,2018-07-13,1,0,0,1,0,0,0,0,1,0,1,1,0
-0.1505882259220382,-0.0128848971234443,0.0,2018-01-29,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510455568095501,0.8194266697631899,0.0,2018-02-23,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1196511977524685,0.1951929945982137,0.0,2018-07-24,0,1,0,0,0,0,0,0,1,1,0,0,0
0.4995366262183608,0.8194266697631899,0.0,2018-07-31,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1509615218249048,-0.6371185722884214,0.0,2016-04-10,1,0,0,0,0,0,0,1,1,1,0,0,0
0.7931795174612853,0.8194266697631899,0.0,2018-06-11,0,1,0,0,0,0,0,1,1,0,1,0,0
-0.1509431174687635,-0.0128848971234443,0.0,2017-06-15,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1507264322190995,-0.8451964640100803,0.0,2013-08-01,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1503812637284489,-0.2209627888451042,0.0,2018-07-31,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1500149128656357,0.4032708863198737,1.99,2016-03-07,0,1,0,0,0,0,0,0,0,1,0,0,0
-0.1509570075488702,-2.5098195977833506,0.0,2016-09-20,0,0,1,0,0,0,1,0,1,1,0,0,0
-0.1301791839693144,-0.6371185722884214,0.0,2018-02-10,1,0,0,0,0,1,0,0,1,1,0,0,0
-0.1510472930695635,0.1951929945982137,0.0,2018-07-15,1,0,0,0,0,1,0,0,1,1,0,0,1
2.564535248947772,0.6113487780415318,0.0,2018-08-01,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510163876413262,-1.0532743557317383,0.0,2016-12-25,0,1,0,0,0,0,0,1,1,1,0,0,0
-0.1505871841660302,1.0275045614848497,0.0,2017-05-18,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510365282574808,1.2355824532065078,0.0,2017-01-27,1,0,0,0,1,0,0,0,1,1,0,0,1
-0.1510299304694302,0.6113487780415318,0.0,2017-07-04,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510469458175608,0.1951929945982137,24.99,2017-10-05,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.1510452095575475,0.8194266697631899,0.0,2018-07-27,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1484661689337427,-0.0128848971234443,0.0,2018-06-28,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510476403215661,1.651738236649826,3.04,2016-05-29,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.0400047839168526,-0.4290406805667623,0.0,2018-08-03,1,0,0,1,0,0,0,0,1,0,1,1,0
-0.1474865710342202,0.6113487780415318,0.0,2017-12-11,0,1,0,0,0,0,1,0,1,1,0,0,0
-0.1510476403215661,0.1951929945982137,0.0,2017-06-08,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1498951109247157,0.6113487780415318,0.0,2018-02-12,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510424315415262,1.2355824532065078,0.0,2017-09-06,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1503076463038836,0.4032708863198737,0.0,2013-07-03,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.024643744326893,0.6113487780415318,0.0,2018-08-06,1,0,0,0,0,0,0,1,1,0,0,0,0
-0.1162606291984318,-0.2209627888451042,0.0,2018-05-17,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1463600855375698,-0.0128848971234443,0.0,2017-12-11,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1509997195451982,-0.6371185722884214,0.0,2018-07-25,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510434732975341,-3.342131164669986,0.0,2016-11-01,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1360953163387452,0.1951929945982137,0.0,2018-06-29,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1250929838862567,0.4032708863198737,0.0,2018-07-26,1,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510476403215661,0.1951929945982137,5.99,2015-09-02,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.1506608015905955,1.0275045614848497,0.0,2017-07-07,0,1,0,0,0,0,1,0,1,1,0,0,0
-0.0403207832392792,0.4032708863198737,0.0,2018-07-06,1,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510441678015395,1.651738236649826,0.0,2017-03-11,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.1399411322682777,1.0275045614848497,0.0,2018-08-06,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1494398635492198,-1.8855859226183744,0.0,2018-08-04,0,0,0,0,0,0,0,0,1,0,0,0,0
0.3287917747511873,0.4032708863198737,0.0,2017-03-14,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.1492794331239878,0.6113487780415318,0.0,2018-04-10,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510452095575475,1.651738236649826,0.0,2018-03-06,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1509729811409928,-1.2613522474533974,0.0,2014-11-09,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1489148185211879,0.1951929945982137,0.0,2018-07-25,0,1,0,0,0,0,1,0,1,0,1,0,0
-0.1495707775542251,0.6113487780415318,0.0,2017-08-29,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1509768009130222,-0.6371185722884214,0.0,2017-07-29,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1504781470371929,0.8194266697631899,0.0,2018-08-02,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1509372141847182,-0.4290406805667623,0.0,2017-08-20,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1473334329010442,-1.2613522474533974,0.0,2018-07-18,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1376336427105582,0.4032708863198737,0.0,2018-08-05,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1479852249100494,-1.2613522474533974,0.0,2018-07-25,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.0421383002212362,0.6113487780415318,0.0,2018-07-25,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.1328825408100738,-0.2209627888451042,0.0,2018-05-19,0,0,0,0,0,1,0,0,1,0,1,0,0
-0.1382493205112861,0.8194266697631899,0.0,2018-07-25,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1506048940181662,-0.2209627888451042,0.0,2017-12-14,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510476403215661,0.1951929945982137,0.0,2018-07-02,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.99,2017-07-31,0,1,0,1,0,0,0,0,0,1,0,0,0
-0.1509896492371208,0.1951929945982137,0.0,2018-01-29,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0096262085642706,0.6113487780415318,0.0,2018-08-01,0,0,0,0,0,0,0,0,1,1,0,0,0
-0.1510452095575475,0.1951929945982137,0.0,2018-01-06,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1467372012124657,-0.8451964640100803,0.0,2017-08-04,1,0,0,0,0,1,0,0,1,1,0,1,0
-0.1455381400472579,-0.4290406805667623,0.0,2018-08-06,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1497121091193104,-0.6371185722884214,0.0,2018-01-03,1,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510452095575475,0.8194266697631899,0.0,2016-12-04,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510462513135555,-0.4290406805667623,0.0,2018-07-30,0,0,0,0,0,0,1,0,1,1,0,0,0
0.0517714896239101,0.8194266697631899,0.0,2018-07-18,1,0,0,0,0,0,0,1,1,0,0,0,0
-0.0275606611492925,0.6113487780415318,0.0,2018-08-02,1,0,0,0,0,0,0,0,1,0,1,0,0
-0.1510024975612195,0.1951929945982137,0.0,2017-11-29,1,0,0,0,1,0,0,0,1,1,0,1,0
-0.1506496895265102,-1.6775080308967154,0.0,2018-05-28,0,0,0,0,0,1,0,0,1,1,0,0,0
0.0950529792362746,0.4032708863198737,0.0,2018-07-12,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1509632580849182,-0.6371185722884214,0.0,2016-06-23,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1455325840152153,1.4436603449281675,0.0,2018-06-19,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.1471632794197376,-1.2613522474533974,0.0,2017-03-17,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.0485319040943336,0.4032708863198737,0.0,2018-07-30,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1509837459530755,-2.093663814340033,0.0,2017-10-20,0,0,0,0,1,0,0,0,1,0,1,0,0
-0.1491683124831345,0.1951929945982137,0.0,2018-07-28,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510250689413928,-2.7178974895050096,0.0,2016-11-16,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1487328584717906,-1.0532743557317383,0.0,2018-04-02,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2017-11-06,0,0,1,0,0,1,0,0,1,1,0,0,0
-0.1503826527364596,0.6113487780415318,0.0,2015-12-31,0,0,1,0,1,0,0,0,1,1,0,0,0
-0.1510472930695635,0.1951929945982137,0.0,2015-06-04,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510459040615528,-0.0128848971234443,0.0,2018-06-20,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.136779750036001,-0.0128848971234443,0.0,2018-07-25,0,1,0,0,0,0,0,0,1,0,1,0,0
-0.1506510785345209,-0.2209627888451042,2.99,2013-05-21,1,0,0,0,0,1,0,0,0,0,0,0,0
-0.1462562571887724,-0.0128848971234443,0.0,2018-07-31,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.1424607927996266,0.1951929945982137,0.0,2018-08-03,0,0,0,0,0,0,1,0,1,1,0,0,0
-0.1491433103389425,-0.2209627888451042,0.0,2016-04-28,0,0,0,0,0,1,0,0,1,1,0,0,0
-0.1510459040615528,-0.4290406805667623,0.0,2018-05-14,0,0,0,0,1,0,0,0,1,1,0,0,0
9.47556370487852,0.6113487780415318,0.0,2018-07-12,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.1488297417805346,-0.2209627888451042,0.0,2017-12-05,0,0,0,1,0,0,0,0,1,0,1,0,0
-0.1509785371730355,0.8194266697631899,2.49,2018-08-02,0,0,0,0,1,0,0,0,0,1,0,0,0
-0.1510469458175608,1.651738236649826,0.0,2016-05-29,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1461482618159431,0.1951929945982137,0.0,2018-07-24,0,0,0,0,1,0,0,0,1,1,0,0,0
0.0832533561856637,0.1951929945982137,0.0,2018-05-21,0,0,0,1,0,0,0,0,1,1,0,0,0
1.3945324785751585,0.6113487780415318,0.0,2018-07-31,1,0,0,0,0,0,0,0,1,0,0,0,0
-0.1466615002758844,0.4032708863198737,0.0,2018-07-27,0,0,0,0,0,0,0,1,1,0,0,0,0
-0.1510472930695635,0.6113487780415318,1.99,2015-11-13,0,1,0,0,1,0,0,0,0,1,0,0,0
0.3666116848656117,0.4032708863198737,0.0,2018-07-19,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.148621043326932,-0.4290406805667623,0.0,2018-07-16,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1486509069991613,-0.6371185722884214,0.0,2018-01-31,1,0,0,0,0,0,0,1,1,1,0,0,0
-0.1510472930695635,1.651738236649826,0.0,2017-07-22,1,0,0,0,1,0,0,0,1,1,0,0,1
-0.150170829014833,-1.2613522474533974,0.0,2018-07-02,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1510459040615528,0.1951929945982137,0.0,2016-07-05,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-03-18,0,0,0,0,0,0,0,1,1,1,0,0,0
-0.0585397068111849,0.1951929945982137,0.0,2018-08-04,0,0,0,1,0,0,0,0,1,1,0,0,0
-0.1508271352998729,-0.0128848971234443,0.0,2018-06-21,1,0,0,0,1,0,0,0,1,1,0,0,0
-0.1478824383172601,0.6113487780415318,0.0,2018-07-30,0,0,0,0,1,0,0,0,1,1,0,0,0
-0.1510479875735688,0.1951929945982137,0.0,2018-07-31,0,0,1,0,0,0,1,0,1,1,0,0,0
